 Electrocouplings are printed-out in this file in the following format:
 iBootstrap,Q^2 [GeV^2], AE3_[Delta], AM3_[Delta], AS3_[Delta], A12_[P11(1440)], S12_[P11(1440)], A12_[D13(1520)], A32[D13(1520)], S12_[D13(1520)], A12_[S11(1535)], S12_[S11(1535)]
  44    1.450000   -0.034766    1.834346   -0.166117   55.632824   36.997238  -37.838509   30.171438  -12.623140   88.091072  -22.338497
  44    3.000000   -0.017771    0.724678   -0.079674   41.829380   15.383925  -34.020454    9.351106   -4.787631   48.152336   -8.665114
  44    4.160000   -0.013211    0.388658   -0.063326   27.598623   24.176212  -24.314093    8.869040   -3.948185   25.692974  -18.434629
  45    0.400000   -0.114510    5.013963   -0.272670  -19.111292   34.713970  -59.567951   68.099365  -43.747349   95.416397  -21.329643
  45    0.750000   -0.064888    3.334815   -0.246844   14.237144   27.425978  -66.698624   47.076527  -38.424232   89.428375  -15.403388
  45    1.450000   -0.051525    1.928771   -0.162329   45.618893   21.524485  -46.807133   27.682665  -12.795973   79.877151  -28.471525
  45    3.000000   -0.020285    0.690758   -0.078897   36.402847   14.897580  -27.613518    9.312119   -4.102151   55.794754   -8.407847
  45    4.160000   -0.017724    0.430912   -0.065330   22.880306   17.870584  -19.591379   -3.454812   -3.422670   27.268305   -5.551855
  46    0.400000   -0.098425    4.781435   -0.242707  -21.362480   36.117477  -58.168407   65.676773  -47.208271   95.202805  -13.683604
  46    0.750000   -0.038967    3.341450   -0.227753    2.811273   40.284889  -76.691605   60.486931  -43.967136   93.266800   -9.628987
  46    1.450000   -0.030215    1.857738   -0.182941   40.399677   26.612232  -50.590107   26.730967  -12.530676   83.089676  -22.821354
  46    3.000000   -0.016607    0.696486   -0.089165   43.297512    5.089018  -27.859180    4.148860   -4.649238   51.876987  -10.504141
  46    4.160000   -0.009519    0.416736   -0.066641   24.826115   21.032963  -15.722945    2.986572    0.702421   25.534727   -4.728089
  47    0.400000   -0.114744    4.836001   -0.218700  -17.707703   29.875694  -56.591702   67.713989  -44.339420   91.314018   -8.668245
  47    0.750000   -0.077199    3.237422   -0.237792   21.017700   40.394207  -63.324829   48.478580  -33.883915   91.397858  -14.818137
  47    1.450000   -0.018613    1.913817   -0.181538   47.589897   32.468143  -47.261799   25.662151  -15.768751   78.147491  -24.892347
  47    3.000000   -0.014513    0.703423   -0.073912   37.449287    8.467053  -30.558147    2.670512   -2.574591   52.043640   -9.939880
  47    4.160000   -0.011465    0.409380   -0.060860   20.956545   18.589048  -26.505901    7.273412   -2.369873   37.360077  -18.666426
  48    0.400000   -0.111145    4.961866   -0.268488  -20.805901   33.988392  -50.044857   69.441177  -49.292992   91.269608  -20.016911
  48    0.750000   -0.065753    3.214492   -0.205131    8.412410   34.929783  -66.163292   51.859962  -37.794170   97.385796   -6.288041
  48    1.450000   -0.045621    1.833470   -0.202776   40.532608   35.903580  -44.497612   28.321785  -22.702354   80.111900  -27.640169
  48    3.000000   -0.012124    0.696257   -0.082453   40.555988    9.927971  -31.718534    1.768968   -0.580417   53.554062   -8.581662
  48    4.160000   -0.009933    0.383457   -0.064926   16.839365   22.716537  -23.743851    5.850929   -0.940236   27.081638    7.118610
  49    0.400000   -0.098996    4.777882   -0.266404  -26.478500   31.210438  -61.164631   68.471962  -39.824223   93.175156  -20.679438
  49    0.750000   -0.083209    3.364198   -0.217183    6.909798   44.855247  -70.248466   53.871269  -25.046970   93.289497  -12.511166
  49    1.450000   -0.045770    1.856267   -0.174363   47.647537   32.483955  -49.602982   25.758396  -16.577684   65.683456  -19.814613
  49    3.000000   -0.018752    0.604609   -0.068160   39.975723    9.053612  -31.489799    5.518235    0.469400   51.391712  -12.738657
  49    4.160000   -0.009886    0.401365   -0.066296   17.424376   11.138684  -22.454927   -0.700227   -3.588489   34.181133   -5.887657
  50    0.400000   -0.117096    5.069713   -0.285076  -17.074591   38.579014  -65.114227   69.461639  -43.077789   92.185005  -16.505816
  50    0.750000   -0.069381    3.369953   -0.235683   14.656046   36.395027  -65.758812   58.579773  -34.648403   87.313271   -6.408464
  50    1.450000   -0.050335    1.825610   -0.162145   44.809872   30.913361  -43.522858   26.841681  -20.929977   83.103111  -21.133768
  50    3.000000   -0.014594    0.642109   -0.074116   36.539776   17.090004  -27.243849    8.052943   -2.011475   48.631413  -22.920820
  50    4.160000   -0.007360    0.417967   -0.061182   27.154387   20.071779  -20.443018   13.979788    3.737886   39.231144   -6.875620
  51    0.400000   -0.122569    4.946877   -0.252233  -19.531925   42.924309  -54.843788   66.358475  -46.023697   95.845314  -13.347848
  51    0.750000   -0.056433    3.332947   -0.220275    5.319679   43.932037  -65.464561   51.144329  -32.960674  102.669586   -9.146647
  51    1.450000   -0.035840    1.865057   -0.185903   46.643261   35.121613  -49.517017   24.722939  -19.367277   95.766930  -26.293018
  51    3.000000   -0.013439    0.728866   -0.083822   39.504620   15.825908  -29.548567   10.088299   -4.157160   54.976551  -11.145816
  51    4.160000   -0.011738    0.412424   -0.064234   22.334131   22.445791  -17.931587   -0.592037    7.349432   33.917850  -14.247436
